10uM,,20uM,,40uM,,80uM,,160uM,,320uM,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
279.0466003,0.04631518573,279.0466003,0.05804363266,279.0466003,0.08138708025,279.0466003,0.1300060451,279.0466003,0.2235123217,279.0466003,0.4267412424
277.9465637,0.04610834271,277.9465637,0.05776077881,277.9465637,0.08092079312,277.9465637,0.129411459,277.9465637,0.2226913124,277.9465637,0.4255233109
277.0035706,0.04618560895,277.0035706,0.05746469647,277.0035706,0.08118378371,277.0035706,0.1294123232,277.0035706,0.2228728682,277.0035706,0.4262944162
276.0604858,0.04599574581,276.0604858,0.05780956894,276.0604858,0.08145406097,276.0604858,0.1304651648,276.0604858,0.2249009013,276.0604858,0.429771632
274.960083,0.04595704377,274.960083,0.05810591951,274.960083,0.08218915015,274.960083,0.1324550807,274.960083,0.2295034975,274.960083,0.4400387108
274.0168152,0.04593807831,274.0168152,0.05823658779,274.0168152,0.08309038728,274.0168152,0.1343128532,274.0168152,0.2336146832,274.0168152,0.4471356571
273.0734253,0.04614112899,273.0734253,0.05848565698,273.0734253,0.08347637206,273.0734253,0.1356630921,273.0734253,0.235926643,273.0734253,0.4538120925
271.9726868,0.04602953419,271.9726868,0.05872346461,271.9726868,0.08362193406,271.9726868,0.1371246129,271.9726868,0.2386472672,271.9726868,0.4596653283
271.0290833,0.04676240683,271.0290833,0.05999192595,271.0290833,0.08692459017,271.0290833,0.1422236562,271.0290833,0.2475169301,271.0290833,0.4768854082
269.9281006,0.04749732837,269.9281006,0.06199231744,269.9281006,0.09106786549,269.9281006,0.1494920552,269.9281006,0.2633479834,269.9281006,0.5087597966
268.984314,0.04835560918,268.984314,0.06334806234,268.984314,0.09433285892,268.984314,0.1574745327,268.984314,0.2787726223,268.984314,0.5411970019
268.0404053,0.04927157983,268.0404053,0.06620681286,268.0404053,0.09934215993,268.0404053,0.1687368751,268.0404053,0.2993261218,268.0404053,0.586717546
266.9390869,0.05140367895,266.9390869,0.06997913122,266.9390869,0.1075418666,266.9390869,0.1849398911,266.9390869,0.3335648775,266.9390869,0.6583442092
265.9949951,0.05385085568,265.9949951,0.07612791657,265.9949951,0.1201010123,265.9949951,0.2108479589,265.9949951,0.3835019171,265.9949951,0.7631746531
265.0508118,0.05754678696,265.0508118,0.08452530205,265.0508118,0.1385112107,265.0508118,0.2491701245,265.0508118,0.464428097,265.0508118,0.9016093612
263.9491577,0.06127494946,263.9491577,0.09360218048,263.9491577,0.1570736766,263.9491577,0.2891457379,263.9491577,0.5391666889,263.9491577,1.048291802
263.0047913,0.06533470005,263.0047913,0.1019001603,263.0047913,0.17355676,263.0047913,0.3248363137,263.0047913,0.609905839,263.0047913,1.204375625
262.0603027,0.07114244998,262.0603027,0.1155107096,262.0603027,0.2034862638,262.0603027,0.3834505379,262.0603027,0.7225871086,262.0603027,1.437574387
260.958313,0.07982595265,260.958313,0.1317508817,260.958313,0.2367506623,260.958313,0.4542001486,260.958313,0.8596975207,260.958313,1.712418199
260.0136414,0.08807909489,260.0136414,0.1481432021,260.0136414,0.2703081369,260.0136414,0.5185691118,260.0136414,1.000570178,260.0136414,1.960812926
259.0688782,0.0930653736,259.0688782,0.1602309048,259.0688782,0.2954853177,259.0688782,0.573117733,259.0688782,1.112210393,259.0688782,2.173249483
257.9665527,0.1028234139,257.9665527,0.1804789156,257.9665527,0.335175544,257.9665527,0.6549609303,257.9665527,1.258488894,257.9665527,2.463431597
257.0216064,0.1107248962,257.0216064,0.1969316006,257.0216064,0.3696516454,257.0216064,0.7245782018,257.0216064,1.394973874,257.0216064,2.713247061
256.0765686,0.118474178,256.0765686,0.2134993076,256.0765686,0.4009908736,256.0765686,0.7925345898,256.0765686,1.523148537,256.0765686,2.941303253
254.9738922,0.126514703,254.9738922,0.2285713106,254.9738922,0.4330743551,254.9738922,0.8556306958,254.9738922,1.655273438,254.9738922,3.125154018
254.028656,0.1301533282,254.028656,0.2363764048,254.028656,0.4517453909,254.028656,0.893315196,254.028656,1.731898665,254.028656,3.341409445
252.9257813,0.1344170421,252.9257813,0.2455323935,252.9257813,0.4695117772,252.9257813,0.9365267754,252.9257813,1.821403027,252.9257813,3.406526804
251.9803619,0.136661768,251.9803619,0.2517552972,251.9803619,0.4823314548,251.9803619,0.9607922435,251.9803619,1.866810322,251.9803619,3.535661697
251.0348358,0.139285177,251.0348358,0.2577094138,251.0348358,0.495629251,251.0348358,0.9884616733,251.0348358,1.927223921,251.0348358,3.653773546
249.9320374,0.1416225135,249.9320374,0.2622153759,249.9320374,0.5053507686,249.9320374,1.007795095,249.9320374,1.966102719,249.9320374,3.784286737
248.9919891,0.1418382078,248.9919891,0.2631637752,248.9919891,0.5076665282,248.9919891,1.0135957,248.9919891,1.988256931,248.9919891,3.650218725
248.0518341,0.1412591636,248.0518341,0.2628423572,248.0518341,0.5077967644,248.0518341,1.014988184,248.0518341,1.990220428,248.0518341,3.920365572
246.954895,0.1406737864,246.954895,0.2612755895,246.954895,0.5054203272,246.954895,1.010363102,246.954895,1.977398276,246.954895,3.763849974
246.0145721,0.1376010627,246.0145721,0.2563724518,246.0145721,0.4961901605,246.0145721,0.9931600094,246.0145721,1.948426008,246.0145721,3.517071486
245.0741577,0.1346895248,245.0741577,0.2505759299,245.0741577,0.4859369099,245.0741577,0.9723951221,245.0741577,1.896408439,245.0741577,3.359479904
243.9768982,0.1305308193,243.9768982,0.2426219136,243.9768982,0.4703899622,243.9768982,0.9385570884,243.9768982,1.849419594,243.9768982,3.734580278
243.0363007,0.1266112477,243.0363007,0.2354822457,243.0363007,0.4534897208,243.0363007,0.9090508223,243.0363007,1.791395545,243.0363007,3.529769421
241.9388275,0.1213531867,241.9388275,0.2254246771,241.9388275,0.4366273284,241.9388275,0.8733032942,241.9388275,1.70412612,241.9388275,3.18632102
240.9980621,0.1152958572,240.9980621,0.214070186,240.9980621,0.4137408733,240.9980621,0.8251281381,240.9980621,1.624473691,240.9980621,3.15745163
240.0571899,0.1095896065,240.0571899,0.204092443,240.0571899,0.393812418,240.0571899,0.7880115509,240.0571899,1.547458291,240.0571899,2.964203835
238.9594269,0.1041439921,238.9594269,0.1922690421,238.9594269,0.3704741001,238.9594269,0.7427265048,238.9594269,1.456855297,238.9594269,2.847735882
238.0183868,0.09878726304,238.0183868,0.1809179187,238.0183868,0.3506554961,238.0183868,0.6998353601,238.0183868,1.375638723,238.0183868,2.711243153
237.0772552,0.09221091121,237.0772552,0.1710219234,237.0772552,0.3288561106,237.0772552,0.6544449925,237.0772552,1.288663983,237.0772552,2.646528482
235.979187,0.08742649853,235.979187,0.1604429632,235.979187,0.3093885481,235.979187,0.6199274063,235.979187,1.218520522,235.979187,2.48202467
235.0378876,0.08488115668,235.0378876,0.1549078822,235.0378876,0.2989194095,235.0378876,0.5977599025,235.0378876,1.177797198,235.0378876,2.413092613
233.9396057,0.08366301656,233.9396057,0.1534082144,233.9396057,0.2970830798,233.9396057,0.593195498,233.9396057,1.172060609,233.9396057,2.416502953
232.9981384,0.0867985338,232.9981384,0.1594657004,232.9981384,0.3081639111,232.9981384,0.616078794,232.9981384,1.223846793,232.9981384,2.493340015
232.0565796,0.09330007434,232.0565796,0.1720788926,232.0565796,0.3334347904,232.0565796,0.6676988602,232.0565796,1.317016482,232.0565796,2.676048517
230.9579926,0.1051182896,230.9579926,0.1924461722,230.9579926,0.3749052882,230.9579926,0.7496789098,230.9579926,1.478036404,230.9579926,3.025911331
230.0162811,0.111194402,230.0162811,0.2062523365,230.0162811,0.4002565444,230.0162811,0.8073067665,230.0162811,1.590184331,230.0162811,3.233548403
229.0744629,0.1152226478,229.0744629,0.2158145458,229.0744629,0.4189367294,229.0744629,0.841765523,229.0744629,1.672925711,229.0744629,3.880912542
227.9756012,0.1185570881,227.9756012,0.2207905054,227.9756012,0.4300411642,227.9756012,0.8625138402,227.9756012,1.705412745,227.9756012,3.472317934
227.0336304,0.1235540137,227.0336304,0.2303032279,227.0336304,0.4448157251,227.0336304,0.8947686553,227.0336304,1.76467514,227.0336304,3.588244677
225.9345551,0.1306679994,225.9345551,0.2403963655,225.9345551,0.466820389,225.9345551,0.9345556498,225.9345551,1.846771359,225.9345551,3.673974991
224.9924164,0.1326647103,224.9924164,0.2469735742,224.9924164,0.4800388515,224.9924164,0.964743793,224.9924164,1.906571388,224.9924164,3.557173967
224.0501862,0.1347544044,224.0501862,0.249959439,224.0501862,0.4857130051,224.0501862,0.9750252962,224.0501862,1.921456814,224.0501862,3.62059164
222.9508362,0.1346013993,222.9508362,0.2482505143,222.9508362,0.4797200859,222.9508362,0.9625056982,222.9508362,1.886442542,222.9508362,3.601459742
222.0084534,0.1329038292,222.0084534,0.2435408831,222.0084534,0.4693377018,222.0084534,0.9407904148,222.0084534,1.843708038,222.0084534,3.593689442
221.065979,0.1304689348,221.065979,0.2357929647,221.065979,0.4552090466,221.065979,0.9042919278,221.065979,1.843708038,221.065979,3.355250835
219.9663391,0.1278762817,219.9663391,0.2306830734,219.9663391,0.4429478645,219.9663391,0.8797999024,219.9663391,1.656686068,219.9663391,3.381918669
219.0237122,0.1251084507,219.0237122,0.2241087109,219.0237122,0.4256253839,219.0237122,0.8473291993,219.0237122,1.664309859,219.0237122,3.133869648
217.9238892,0.1210385785,217.9238892,0.2140743434,217.9238892,0.4029521644,217.9238892,0.7989882231,217.9238892,1.568049908,217.9238892,3.106882334
216.9810944,0.1183001772,216.9810944,0.2071336359,216.9810944,0.3876987696,216.9810944,0.7652495503,216.9810944,1.498493314,216.9810944,2.993754625
216.0382233,0.1170214862,216.0382233,0.2036380321,216.0382233,0.379530549,216.0382233,0.7473889589,216.0382233,1.459433794,216.0382233,2.903230429
214.9381256,0.1203715652,214.9381256,0.2079645544,214.9381256,0.3850187063,214.9381256,0.7578880191,214.9381256,1.47309792,214.9381256,2.923656464
213.9951019,0.124591969,213.9951019,0.2151625156,213.9951019,0.3992384672,213.9951019,0.7822332382,213.9951019,1.52035594,213.9951019,2.972099304
213.052002,0.1365500987,213.052002,0.2379173189,213.052002,0.443428725,213.052002,0.8621016145,213.052002,1.70550108,213.052002,3.241667032
211.9516296,0.1523695439,211.9516296,0.2651402652,211.9516296,0.4934238791,211.9516296,0.9665191174,211.9516296,1.872390866,211.9516296,3.300863266
211.0083618,0.1689944267,211.0083618,0.2973439991,211.0083618,0.554861486,211.0083618,1.08600986,211.0083618,2.106815577,211.0083618,3.479707718
210.065033,0.1814302206,210.065033,0.3144551814,210.065033,0.5873114467,210.065033,1.156094432,210.065033,2.24479413,210.065033,3.524173021
208.964386,0.1933318675,208.964386,0.3385122716,208.964386,0.6314109564,208.964386,1.238825202,208.964386,2.415786505,208.964386,3.568707943
208.0209045,0.211778447,208.0209045,0.3687933385,208.0209045,0.6905097365,208.0209045,1.363434076,208.0209045,2.585945368,208.0209045,3.351649284
207.0773468,0.2299858928,207.0773468,0.3982795179,207.0773468,0.7495142817,207.0773468,1.489592791,207.0773468,2.753179789,207.0773468,3.630812168
205.9764252,0.2539457381,205.9764252,0.4462026954,205.9764252,0.8330889344,205.9764252,1.637797236,205.9764252,2.965039968,205.9764252,3.434042692
205.0327148,0.2736450732,205.0327148,0.4808064401,205.0327148,0.9002896547,205.0327148,1.768075705,205.0327148,3.234273672,205.0327148,3.856510401
203.9316254,0.3033868372,203.9316254,0.5312085152,203.9316254,0.9916635156,203.9316254,1.983280897,203.9316254,3.455111265,203.9316254,3.258967638
202.9877625,0.3465771079,202.9877625,0.609120965,202.9877625,1.148009658,202.9877625,2.215385199,202.9877625,3.466176987,202.9877625,10
202.0438385,0.4021801949,202.0438385,0.7130115032,202.0438385,1.370157242,202.0438385,2.491364241,202.0438385,3.284932852,202.0438385,3.494389296
200.9424896,0.4828010499,200.9424896,0.8658729196,200.9424896,1.667521,200.9424896,2.837669373,200.9424896,3.227342844,200.9424896,3.447619915
199.9983826,0.547512114,199.9983826,0.9825800061,199.9983826,1.822814107,199.9983826,2.952147007,199.9983826,4.26619339,199.9983826,3.342360735
