Conc_10uM,,Conc_20uM,,Conc_40uM,,Conc_80uM,,Conc_160uM,,Conc_320uM,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
282.9742126,0.05710279569,282.9742126,0.06640545279,282.9742126,0.09059517831,282.9742126,0.1365302801,282.9742126,0.2369554788,282.9742126,0.4276485741
282.0317383,0.05697232112,282.0317383,0.06693542749,282.0317383,0.09103549272,282.0317383,0.1368308812,282.0317383,0.2365578264,282.0317383,0.4285152256
280.9320679,0.05718848109,280.9320679,0.06700652838,280.9320679,0.09115163982,280.9320679,0.1370489746,280.9320679,0.2367457598,280.9320679,0.4290734828
279.9893799,0.05711587518,279.9893799,0.06707781553,279.9893799,0.09089687467,279.9893799,0.1368563175,279.9893799,0.2363607883,279.9893799,0.4277421236
279.0466003,0.05760814622,279.0466003,0.06669468433,279.0466003,0.09070142359,279.0466003,0.1362778544,279.0466003,0.2356678396,279.0466003,0.427180171
277.9465637,0.05758766457,277.9465637,0.06656724215,277.9465637,0.09059534222,277.9465637,0.1359327435,277.9465637,0.2347371876,277.9465637,0.4254965782
277.0035706,0.057466086,277.0035706,0.06658691913,277.0035706,0.09055965394,277.0035706,0.1362024695,277.0035706,0.2354652435,277.0035706,0.4255893528
276.0604858,0.0576463677,276.0604858,0.06673356146,276.0604858,0.09135141969,276.0604858,0.1370644271,276.0604858,0.2374019176,276.0604858,0.4294972122
274.960083,0.05765691772,274.960083,0.06760396063,274.960083,0.09264677763,274.960083,0.1393723637,274.960083,0.2423917502,274.960083,0.439570725
274.0168152,0.05842337757,274.0168152,0.06762552261,274.0168152,0.09351590276,274.0168152,0.141397804,274.0168152,0.2470472604,274.0168152,0.4492985606
273.0734253,0.05789971352,273.0734253,0.06852614135,273.0734253,0.0939912945,273.0734253,0.1430560201,273.0734253,0.2502676547,273.0734253,0.4541079402
271.9726868,0.05846599117,271.9726868,0.0677004829,271.9726868,0.09422997385,271.9726868,0.1451762766,271.9726868,0.2541619539,271.9726868,0.4608589113
271.0290833,0.05889537558,271.0290833,0.06977784634,271.0290833,0.09713446349,271.0290833,0.1490359902,271.0290833,0.2621739805,271.0290833,0.4777537882
269.9281006,0.05993403122,269.9281006,0.07160274684,269.9281006,0.1017604843,269.9281006,0.15819484,269.9281006,0.2778704166,269.9281006,0.5089758635
268.984314,0.06137356907,268.984314,0.07370129973,268.984314,0.1052317768,268.984314,0.1652121395,268.984314,0.2944334447,268.984314,0.5408527255
268.0404053,0.06184281409,268.0404053,0.07599394023,268.0404053,0.1117469743,268.0404053,0.1757861972,268.0404053,0.3168421984,268.0404053,0.5788766742
266.9390869,0.06391087919,266.9390869,0.07979276031,266.9390869,0.1192382872,266.9390869,0.1932086647,266.9390869,0.3503870368,266.9390869,0.6498483419
265.9949951,0.06656099856,265.9949951,0.08606889099,265.9949951,0.13425304,265.9949951,0.2197878063,265.9949951,0.4042208791,265.9949951,0.7480838299
265.0508118,0.07111125439,265.0508118,0.0942062363,265.0508118,0.150164187,265.0508118,0.2561736405,265.0508118,0.4772677422,265.0508118,0.8890329003
263.9491577,0.07445056736,263.9491577,0.1020110399,263.9491577,0.1688871682,263.9491577,0.2998152077,263.9491577,0.5543214083,263.9491577,1.035916686
263.0047913,0.07838530838,263.0047913,0.1105643958,263.0047913,0.1871115863,263.0047913,0.3398686349,263.0047913,0.6301255226,263.0047913,1.193561196
262.0603027,0.08385682851,262.0603027,0.124585554,262.0603027,0.2159471512,262.0603027,0.399835974,262.0603027,0.7637956738,262.0603027,1.419636726
260.958313,0.0927632004,260.958313,0.1407379508,260.958313,0.2526465356,260.958313,0.467643559,260.958313,0.890235126,260.958313,1.697026014
260.0136414,0.1002443284,260.0136414,0.1558963805,260.0136414,0.2833691835,260.0136414,0.5358960629,260.0136414,1.022454262,260.0136414,1.935839891
259.0688782,0.1047814861,259.0688782,0.1687458158,259.0688782,0.3100065291,259.0688782,0.5822111964,259.0688782,1.123161793,259.0688782,2.152983665
257.9665527,0.1144188344,257.9665527,0.1883129925,257.9665527,0.3510572612,257.9665527,0.6720582843,257.9665527,1.298109651,257.9665527,2.451333046
257.0216064,0.1225334927,257.0216064,0.2046669126,257.0216064,0.3902097344,257.0216064,0.7336581945,257.0216064,1.441312432,257.0216064,2.708507538
256.0765686,0.1294830143,256.0765686,0.2197609693,256.0765686,0.4169566929,256.0765686,0.8012710214,256.0765686,1.576024652,256.0765686,2.929566145
254.9738922,0.1368245929,254.9738922,0.234147042,254.9738922,0.4486964047,254.9738922,0.869618237,254.9738922,1.698871851,254.9738922,2.987734795
254.028656,0.1411408186,254.028656,0.2421421856,254.028656,0.4663973153,254.028656,0.9091851711,254.028656,1.776289344,254.028656,3.344734907
252.9257813,0.1439373195,252.9257813,0.2510032654,252.9257813,0.4850190878,252.9257813,0.9458625913,252.9257813,1.8661654,252.9257813,3.356263161
251.9803619,0.1467588097,251.9803619,0.2573507428,251.9803619,0.4988386631,251.9803619,0.9705114961,251.9803619,1.925572753,251.9803619,3.501707554
251.0348358,0.1501550823,251.0348358,0.2626343369,251.0348358,0.5113038421,251.0348358,0.9980613589,251.0348358,1.981034756,251.0348358,3.463320017
249.9320374,0.1517155468,249.9320374,0.2672609687,249.9320374,0.5213332772,249.9320374,1.01629293,249.9320374,2.020897388,249.9320374,3.45186758
248.9919891,0.1517654359,248.9919891,0.2683429718,248.9919891,0.5238587856,248.9919891,1.023402572,248.9919891,2.039273024,248.9919891,3.434555531
248.0518341,0.1513363868,248.0518341,0.2675292492,248.0518341,0.5234620571,248.0518341,1.024353623,248.0518341,2.043467283,248.0518341,3.634895325
246.954895,0.1496972144,246.954895,0.2662278712,246.954895,0.5211402774,246.954895,1.019367695,246.954895,2.031191826,246.954895,3.620423317
246.0145721,0.1472976208,246.0145721,0.261346072,246.0145721,0.5117423534,246.0145721,1.002212763,246.0145721,2.004388094,246.0145721,3.83790493
245.0741577,0.1446059197,245.0741577,0.2564535737,245.0741577,0.5003700256,245.0741577,0.9780320525,245.0741577,1.943850636,245.0741577,3.427590609
243.9768982,0.1405968368,243.9768982,0.2475878894,243.9768982,0.4861040413,243.9768982,0.9511930346,243.9768982,1.897273183,243.9768982,3.404976368
243.0363007,0.1364486516,243.0363007,0.2404793054,243.0363007,0.468642354,243.0363007,0.9184876084,243.0363007,1.839045763,243.0363007,3.395514488
241.9388275,0.130862385,241.9388275,0.2318385988,241.9388275,0.4516560137,241.9388275,0.8766034842,241.9388275,1.764789104,241.9388275,3.08796525
240.9980621,0.1259445846,240.9980621,0.2203624398,240.9980621,0.4296137393,240.9980621,0.8329202533,240.9980621,1.673828602,240.9980621,3.022033453
240.0571899,0.1205650494,240.0571899,0.2103947848,240.0571899,0.4094760716,240.0571899,0.7976347804,240.0571899,1.596301317,240.0571899,2.935447931
238.9594269,0.1149104312,238.9594269,0.1981323361,238.9594269,0.3861704767,238.9594269,0.7526662946,238.9594269,1.488238931,238.9594269,2.812448502
238.0183868,0.1099486649,238.0183868,0.1900220662,238.0183868,0.3657781482,238.0183868,0.709262073,238.0183868,1.415502071,238.0183868,2.682999849
237.0772552,0.1050854176,237.0772552,0.1790539622,237.0772552,0.3447500169,237.0772552,0.6682247519,237.0772552,1.338544607,237.0772552,2.600220442
235.979187,0.1004459187,235.979187,0.1702201813,235.979187,0.3266450465,235.979187,0.6326419115,235.979187,1.266394854,235.979187,2.479964256
235.0378876,0.0976883173,235.0378876,0.1652947366,235.0378876,0.31684196,235.0378876,0.6116179228,235.0378876,1.224287987,235.0378876,2.416118145
233.9396057,0.09731728584,233.9396057,0.164840728,233.9396057,0.3146551549,233.9396057,0.608966589,233.9396057,1.216171741,233.9396057,2.385344505
232.9981384,0.1009351015,232.9981384,0.1728599221,232.9981384,0.3298642039,232.9981384,0.63607198,232.9981384,1.267841816,232.9981384,2.479351282
232.0565796,0.1072760746,232.0565796,0.1860375553,232.0565796,0.3541551828,232.0565796,0.688237071,232.0565796,1.375016093,232.0565796,2.656406641
230.9579926,0.1201477125,230.9579926,0.2060397863,230.9579926,0.4033875465,230.9579926,0.7846292853,230.9579926,1.551133513,230.9579926,2.939416885
230.0162811,0.1253443658,230.0162811,0.220122382,230.0162811,0.4251019061,230.0162811,0.8283672333,230.0162811,1.671147704,230.0162811,3.066460371
229.0744629,0.1323496401,229.0744629,0.2290379405,229.0744629,0.4454008043,229.0744629,0.8654409051,229.0744629,1.7250278,229.0744629,3.27408576
227.9756012,0.1362251341,227.9756012,0.2352461815,227.9756012,0.4600046277,227.9756012,0.8961992264,227.9756012,1.780087352,227.9756012,3.388465643
227.0336304,0.1420626491,227.0336304,0.2456510067,227.0336304,0.474421531,227.0336304,0.9221640825,227.0336304,1.84262228,227.0336304,3.447876453
225.9345551,0.1508871019,225.9345551,0.2589256763,225.9345551,0.4993164837,225.9345551,0.9766002893,225.9345551,1.930821061,225.9345551,3.430918455
224.9924164,0.157287091,224.9924164,0.2674053311,224.9924164,0.5179412961,224.9924164,1.004768133,224.9924164,2.002561331,224.9924164,3.629410505
224.0501862,0.1601037532,224.0501862,0.2723143697,224.0501862,0.5220142603,224.0501862,1.011021614,224.0501862,2.01155448,224.0501862,3.392431021
222.9508362,0.1638103276,222.9508362,0.2745579779,222.9508362,0.5210328698,222.9508362,1.00156033,222.9508362,1.996159911,222.9508362,3.443309784
222.0084534,0.1661639512,222.0084534,0.27416417,222.0084534,0.5152840018,222.0084534,0.9841166735,222.0084534,1.935248613,222.0084534,3.449605465
221.065979,0.1699455231,221.065979,0.2731336653,221.065979,0.5059785247,221.065979,0.9606810808,221.065979,1.890377998,221.065979,3.48793602
219.9663391,0.1722804904,219.9663391,0.2717882693,219.9663391,0.4969944358,219.9663391,0.9322108626,219.9663391,1.822458863,219.9663391,3.157443285
219.0237122,0.1741244346,219.0237122,0.2689502835,219.0237122,0.4859182835,219.0237122,0.897644341,219.0237122,1.769556642,219.0237122,3.196264505
217.9238892,0.1764488518,217.9238892,0.2668155134,217.9238892,0.4700091779,217.9238892,0.8627074361,217.9238892,1.663577199,217.9238892,3.154513121
216.9810944,0.1813395023,216.9810944,0.266305238,216.9810944,0.4609519839,216.9810944,0.8349635601,216.9810944,1.61351347,216.9810944,2.985998869
216.0382233,0.1868014485,216.0382233,0.270026058,216.0382233,0.4593384564,216.0382233,0.8216041327,216.0382233,1.582129836,216.0382233,2.974237204
214.9381256,0.1971372217,214.9381256,0.2819318175,214.9381256,0.4716744125,214.9381256,0.8344474435,214.9381256,1.601629376,214.9381256,2.959162712
213.9951019,0.2072204053,213.9951019,0.2935864031,213.9951019,0.4922088981,213.9951019,0.8699408174,213.9951019,1.649421096,213.9951019,3.207015753
213.052002,0.229765892,213.052002,0.323176235,213.052002,0.5424019694,213.052002,0.9736712575,213.052002,1.814915538,213.052002,3.189451218
211.9516296,0.2492069751,211.9516296,0.3577493727,211.9516296,0.6158379912,211.9516296,1.073943734,211.9516296,2.026733875,211.9516296,3.577485085
211.0083618,0.2737335861,211.0083618,0.4058046639,211.0083618,0.6725886464,211.0083618,1.186119199,211.0083618,2.327951431,211.0083618,3.825797558
210.065033,0.2941436172,210.065033,0.4213096201,210.065033,0.715374589,210.065033,1.283969164,210.065033,2.398975611,210.065033,3.511461735
208.964386,0.31097278,208.964386,0.4522737563,208.964386,0.7744495869,208.964386,1.36403203,208.964386,2.56899786,208.964386,3.483175278
208.0209045,0.3342508078,208.0209045,0.489259094,208.0209045,0.8261763453,208.0209045,1.479101896,208.0209045,2.72815752,208.0209045,3.520522594
207.0773468,0.3574829698,207.0773468,0.5253402591,207.0773468,0.9068174958,207.0773468,1.60496664,207.0773468,2.870685101,207.0773468,3.506541729
205.9764252,0.3851367831,205.9764252,0.5731729865,205.9764252,0.9870815873,205.9764252,1.777689576,205.9764252,3.07456708,205.9764252,3.158576012
205.0327148,0.4054581821,205.0327148,0.6074188352,205.0327148,1.050230861,205.0327148,1.90424037,205.0327148,3.273590803,205.0327148,3.55666852
203.9316254,0.4378705323,203.9316254,0.6653245687,203.9316254,1.16337347,203.9316254,2.10444212,203.9316254,3.489308357,203.9316254,3.702703953
202.9877625,0.4866303504,202.9877625,0.741928041,202.9877625,1.309827924,202.9877625,2.336915016,202.9877625,3.505279779,202.9877625,3.567288637
202.0438385,0.5314991474,202.0438385,0.8365160823,202.0438385,1.477972269,202.0438385,2.63328743,202.0438385,3.198382139,202.0438385,3.601577044
200.9424896,0.6310463548,200.9424896,0.9764006734,200.9424896,1.770592451,200.9424896,2.966754436,200.9424896,3.376236677,200.9424896,3.65145731
199.9983826,0.6871603727,199.9983826,1.121223211,199.9983826,1.966046333,199.9983826,3.224083185,199.9983826,3.532736778,199.9983826,3.574723005
