Std_1,,Std_2,,Std_3,,Std_4,,Std_5,,Std_6,,Std_7_6_2,,Std_7,,Std_8,,Std_9,,Std_10,,Std_11,,Std_12,,Std_13,,Std_14,,Std_15,,Std_16,,Std_17,,Std_18,,Std_19,,Std_20,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
341.9827881,0.05108764023,341.9827881,0.04532283545,341.9827881,0.04892588407,341.9827881,0.04673804715,341.9827881,0.05288568512,341.9827881,0.05563727394,341.9827881,0.05660386756,341.9827881,0.05091070011,341.9827881,0.04540740699,341.9827881,0.045794148,341.9827881,0.04970531166,341.9827881,0.05353306234,341.9827881,0.05928355083,341.9827881,0.05097360164,341.9827881,0.0590826571,341.9827881,0.05160452053,341.9827881,0.05957615376,341.9827881,0.04871237651,341.9827881,0.05321623385,341.9827881,0.04675234482,341.9827881,0.04799566418,
341.0470886,0.05124799162,341.0470886,0.04540861398,341.0470886,0.04935538396,341.0470886,0.04707017541,341.0470886,0.0526554659,341.0470886,0.05583263561,341.0470886,0.0567580685,341.0470886,0.0506952852,341.0470886,0.04594150558,341.0470886,0.04634571448,341.0470886,0.04993321747,341.0470886,0.05405294895,341.0470886,0.06012277305,341.0470886,0.05161857232,341.0470886,0.05976530537,341.0470886,0.05100839213,341.0470886,0.06008677185,341.0470886,0.04888341203,341.0470886,0.05434598401,341.0470886,0.04689544439,341.0470886,0.04766398296,
339.9553223,0.05151680857,339.9553223,0.04558763653,339.9553223,0.0491226539,339.9553223,0.04673219472,339.9553223,0.05308809131,339.9553223,0.05601518601,339.9553223,0.05676694587,339.9553223,0.05146834254,339.9553223,0.04574818164,339.9553223,0.04637866467,339.9553223,0.05054214969,339.9553223,0.0538979508,339.9553223,0.06061046198,339.9553223,0.05241400748,339.9553223,0.06007729098,339.9553223,0.0513446182,339.9553223,0.06039518118,339.9553223,0.04874872044,339.9553223,0.05410886183,339.9553223,0.04694288224,339.9553223,0.04776288196,
339.0194092,0.05173546076,339.0194092,0.04553329945,339.0194092,0.04921289533,339.0194092,0.04732894525,339.0194092,0.05349892005,339.0194092,0.05655182153,339.0194092,0.0573361218,339.0194092,0.05181052908,339.0194092,0.04611121863,339.0194092,0.04646162316,339.0194092,0.05074160174,339.0194092,0.05451182649,339.0194092,0.06164240465,339.0194092,0.05246477202,339.0194092,0.06087820232,339.0194092,0.05152805895,339.0194092,0.06069719791,339.0194092,0.04907636344,339.0194092,0.05433328077,339.0194092,0.04728844762,339.0194092,0.04786217585,
337.9273376,0.05210030079,337.9273376,0.04557162151,337.9273376,0.04882185534,337.9273376,0.0470639728,337.9273376,0.05343559384,337.9273376,0.05719308555,337.9273376,0.05759777129,337.9273376,0.05184430256,337.9273376,0.04617371783,337.9273376,0.04651547223,337.9273376,0.05093672127,337.9273376,0.05469954386,337.9273376,0.06211519986,337.9273376,0.05300467089,337.9273376,0.06149836257,337.9273376,0.05189286917,337.9273376,0.06106726453,337.9273376,0.04900171235,337.9273376,0.05438048393,337.9273376,0.04710537568,337.9273376,0.04781798646,
336.9911499,0.0525891073,336.9911499,0.0455503501,336.9911499,0.04939166829,336.9911499,0.04721167684,336.9911499,0.05358466133,336.9911499,0.05720670149,336.9911499,0.05773357674,336.9911499,0.05194024742,336.9911499,0.0460857749,336.9911499,0.04655425623,336.9911499,0.05148746073,336.9911499,0.05533537269,336.9911499,0.06275061518,336.9911499,0.0527362749,336.9911499,0.0617432259,336.9911499,0.05157172307,336.9911499,0.06143138185,336.9911499,0.04935222492,336.9911499,0.054385297,336.9911499,0.04755566269,336.9911499,0.0475044027,
336.0548401,0.0525502786,336.0548401,0.04576995596,336.0548401,0.04961003363,336.0548401,0.04699632898,336.0548401,0.05383025855,336.0548401,0.0577310957,336.0548401,0.05836963281,336.0548401,0.05187157542,336.0548401,0.04626660421,336.0548401,0.04688800126,336.0548401,0.05133710429,336.0548401,0.05541221052,336.0548401,0.06311148405,336.0548401,0.0532893911,336.0548401,0.06229219213,336.0548401,0.05199556425,336.0548401,0.06179676205,336.0548401,0.04907439277,336.0548401,0.05485209823,336.0548401,0.04788370803,336.0548401,0.04777152091,
334.9623413,0.05240635574,334.9623413,0.04555747658,334.9623413,0.04981335625,334.9623413,0.04714634642,334.9623413,0.05430591106,334.9623413,0.05777742714,334.9623413,0.05856317282,334.9623413,0.05226648226,334.9623413,0.04633252323,334.9623413,0.04688800126,334.9623413,0.05171044171,334.9623413,0.05619893223,334.9623413,0.06439839303,334.9623413,0.05384062976,334.9623413,0.06269645691,334.9623413,0.05196189508,334.9623413,0.06178157032,334.9623413,0.04904970154,334.9623413,0.05481814966,334.9623413,0.04734262824,334.9623413,0.04780298844,
334.0257874,0.05264450982,334.0257874,0.04578534514,334.0257874,0.05010371655,334.0257874,0.0474925898,334.0257874,0.05435762927,334.0257874,0.05861362442,334.0257874,0.05935328454,334.0257874,0.05270389095,334.0257874,0.04679492489,334.0257874,0.04692728072,334.0257874,0.05183765292,334.0257874,0.05637441203,334.0257874,0.06546346843,334.0257874,0.05398171395,334.0257874,0.06339924783,334.0257874,0.05231177062,334.0257874,0.06240962818,334.0257874,0.04904486239,334.0257874,0.05464951694,334.0257874,0.04769261181,334.0257874,0.04782333225,
332.9329834,0.05287507176,332.9329834,0.04551237449,332.9329834,0.05005752668,332.9329834,0.04687171057,332.9329834,0.05509453639,332.9329834,0.05888271704,332.9329834,0.0598801598,332.9329834,0.05312027037,332.9329834,0.04644180462,332.9329834,0.04713393748,332.9329834,0.05239444226,332.9329834,0.05674795061,332.9329834,0.06595354527,332.9329834,0.05439060554,332.9329834,0.06409616023,332.9329834,0.0525415428,332.9329834,0.06272675097,332.9329834,0.04927149042,332.9329834,0.05498599261,332.9329834,0.04782096297,332.9329834,0.04797681421,
331.9961853,0.0529117398,331.9961853,0.04611191154,331.9961853,0.05052191019,331.9961853,0.04728357121,331.9961853,0.05490323901,331.9961853,0.05944152176,331.9961853,0.06025722995,331.9961853,0.05319106951,331.9961853,0.04648239538,331.9961853,0.04723909497,331.9961853,0.05262133852,331.9961853,0.05709122121,331.9961853,0.06629712135,331.9961853,0.05524817109,331.9961853,0.06441932172,331.9961853,0.0528841652,331.9961853,0.06300471723,331.9961853,0.04898449779,331.9961853,0.05596285686,331.9961853,0.04837381095,331.9961853,0.04839901254,
331.0592651,0.0533497408,331.0592651,0.04589299485,331.0592651,0.05049495399,331.0592651,0.04734909534,331.0592651,0.0555546321,331.0592651,0.05986346304,331.0592651,0.06068639457,331.0592651,0.05373439193,331.0592651,0.04673490301,331.0592651,0.04745040461,331.0592651,0.0529704839,331.0592651,0.05764956027,331.0592651,0.06713727117,331.0592651,0.05545944348,331.0592651,0.06495951116,331.0592651,0.05341627449,331.0592651,0.06296129525,331.0592651,0.04954979569,331.0592651,0.05521559715,331.0592651,0.04805100337,331.0592651,0.04777256027,
329.9660339,0.0536250174,329.9660339,0.04603543505,329.9660339,0.05065124482,329.9660339,0.04773433134,329.9660339,0.05577744544,329.9660339,0.06064078957,329.9660339,0.06112098694,329.9660339,0.05388429388,329.9660339,0.0464868322,329.9660339,0.04783197492,329.9660339,0.05321398005,329.9660339,0.05756440386,329.9660339,0.0676401034,329.9660339,0.05582206696,329.9660339,0.06526571512,329.9660339,0.05342584476,329.9660339,0.0635606423,329.9660339,0.0495345071,329.9660339,0.0550028868,329.9660339,0.04810825735,329.9660339,0.04782186076,
329.0288696,0.0540914461,329.0288696,0.04586042464,329.0288696,0.05088354647,329.0288696,0.04738647863,329.0288696,0.05607806519,329.0288696,0.06112599373,329.0288696,0.06183911487,329.0288696,0.0545075126,329.0288696,0.04653552547,329.0288696,0.04786460474,329.0288696,0.05359898135,329.0288696,0.05870129913,329.0288696,0.06906035542,329.0288696,0.05653377995,329.0288696,0.06578999758,329.0288696,0.05374862999,329.0288696,0.06371295452,329.0288696,0.04977480322,329.0288696,0.05553671718,329.0288696,0.0480266884,329.0288696,0.04794550687,
327.9353638,0.05400440469,327.9353638,0.04617412016,327.9353638,0.05094300956,327.9353638,0.0474897027,327.9353638,0.05635596067,327.9353638,0.06182496622,327.9353638,0.0625660792,327.9353638,0.0548832342,327.9353638,0.04667466134,327.9353638,0.04809509963,327.9353638,0.05404506251,327.9353638,0.05910024419,327.9353638,0.06971954554,327.9353638,0.0569377318,327.9353638,0.06612937152,327.9353638,0.05354287103,327.9353638,0.0639545396,327.9353638,0.04988097772,327.9353638,0.05595251918,327.9353638,0.04838260636,327.9353638,0.04808466136,
326.9979248,0.05435707048,326.9979248,0.0462698862,326.9979248,0.05122474581,326.9979248,0.04792946577,326.9979248,0.05674842,326.9979248,0.06270713359,326.9979248,0.06275258958,326.9979248,0.05495520309,326.9979248,0.04714626074,326.9979248,0.04840899631,326.9979248,0.05422683433,326.9979248,0.05932375789,326.9979248,0.07043423504,326.9979248,0.05722049251,326.9979248,0.06653091311,326.9979248,0.05383254215,326.9979248,0.06405362487,326.9979248,0.04968333989,326.9979248,0.05591866001,326.9979248,0.04848997295,326.9979248,0.04790099338,
326.0603943,0.05448092148,326.0603943,0.04666059464,326.0603943,0.05153654143,326.0603943,0.04781856388,326.0603943,0.05751702935,326.0603943,0.06297852844,326.0603943,0.06370573491,326.0603943,0.05533234403,326.0603943,0.04728105664,326.0603943,0.04843929783,326.0603943,0.05428939685,326.0603943,0.06045875698,326.0603943,0.07104612887,326.0603943,0.05775791034,326.0603943,0.0672526136,326.0603943,0.0539721325,326.0603943,0.06443697959,326.0603943,0.04998244345,326.0603943,0.05617294461,326.0603943,0.04903912172,326.0603943,0.04799843952,
324.9664917,0.05491067097,324.9664917,0.04662468284,324.9664917,0.05170102417,324.9664917,0.04802914709,324.9664917,0.05831112713,324.9664917,0.06394638866,324.9664917,0.06485836208,324.9664917,0.05617179722,324.9664917,0.04773505405,324.9664917,0.04907891527,324.9664917,0.05495561659,324.9664917,0.06088034809,324.9664917,0.07214283943,324.9664917,0.05846916139,324.9664917,0.06788660586,324.9664917,0.05476954579,324.9664917,0.0649215728,324.9664917,0.05046532303,324.9664917,0.05659233779,324.9664917,0.04911302775,324.9664917,0.04824474454,
324.028717,0.05562423915,324.028717,0.04690302908,324.028717,0.05248074979,324.028717,0.04812422022,324.028717,0.05868153274,324.028717,0.06480483711,324.028717,0.06558667123,324.028717,0.0566069372,324.028717,0.04783954471,324.028717,0.04934178293,324.028717,0.0551937297,324.028717,0.06160102785,324.028717,0.07325042039,324.028717,0.05930541828,324.028717,0.06866297871,324.028717,0.05508263409,324.028717,0.06559853256,324.028717,0.05118717626,324.028717,0.05654748902,324.028717,0.04952438176,324.028717,0.04850650206,
322.9344788,0.05625099316,322.9344788,0.04722879082,322.9344788,0.05283054709,322.9344788,0.04879764095,322.9344788,0.05959937349,322.9344788,0.06583240628,322.9344788,0.06648110598,322.9344788,0.05677379295,322.9344788,0.0481363982,322.9344788,0.04978124797,322.9344788,0.05571231246,322.9344788,0.06261033565,322.9344788,0.07390753925,322.9344788,0.05996892229,322.9344788,0.06878015399,322.9344788,0.0555042401,322.9344788,0.06547803432,322.9344788,0.05086285621,322.9344788,0.05719902366,322.9344788,0.04987255856,322.9344788,0.04883251339,
321.99646,0.05570398644,321.99646,0.04745791107,321.99646,0.05348949507,321.99646,0.04885533825,321.99646,0.06007324532,321.99646,0.06627670676,321.99646,0.0671492666,321.99646,0.05742610991,321.99646,0.0484838374,321.99646,0.05016098171,321.99646,0.05548815057,321.99646,0.063384749,321.99646,0.0749560371,321.99646,0.06043608487,321.99646,0.06956700236,321.99646,0.05626802519,321.99646,0.06590536982,321.99646,0.05113740638,321.99646,0.05744481087,321.99646,0.049952209,321.99646,0.04900965095,
321.0583496,0.0563268736,321.0583496,0.04755725339,321.0583496,0.05362100527,321.0583496,0.04903240129,321.0583496,0.0610482581,321.0583496,0.06730166078,321.0583496,0.06796554476,321.0583496,0.0578613244,321.0583496,0.04946026579,321.0583496,0.05098099634,321.0583496,0.05623511225,321.0583496,0.0644222647,321.0583496,0.07593310624,321.0583496,0.06121080741,321.0583496,0.07029528171,321.0583496,0.05644173548,321.0583496,0.06642629206,321.0583496,0.05160953477,321.0583496,0.05778579414,321.0583496,0.0502913706,321.0583496,0.04898780212,
319.9637146,0.0568677634,319.9637146,0.04813200235,319.9637146,0.05429649353,319.9637146,0.04937786236,319.9637146,0.06159124523,319.9637146,0.06845188886,319.9637146,0.06903874874,319.9637146,0.05871919543,319.9637146,0.04897351563,319.9637146,0.05109852925,319.9637146,0.05645019561,319.9637146,0.06524685025,319.9637146,0.07706026733,319.9637146,0.06232942268,319.9637146,0.07032337785,319.9637146,0.05757912248,319.9637146,0.0668503046,319.9637146,0.05240004882,319.9637146,0.05807703733,319.9637146,0.05028006434,319.9637146,0.04938520119,
319.0253601,0.05723558366,319.0253601,0.04861436412,319.0253601,0.05490094796,319.0253601,0.04979674891,319.0253601,0.06258312613,319.0253601,0.07011840492,319.0253601,0.07095272839,319.0253601,0.05962969363,319.0253601,0.04988112301,319.0253601,0.05196014419,319.0253601,0.05725817382,319.0253601,0.06667413563,319.0253601,0.07810572535,319.0253601,0.06328388304,319.0253601,0.07109872252,319.0253601,0.05804543942,319.0253601,0.06723118573,319.0253601,0.05259720236,319.0253601,0.05847197399,319.0253601,0.05092065409,319.0253601,0.04979556054,
317.9304504,0.05755870044,317.9304504,0.04893245921,317.9304504,0.0557378009,317.9304504,0.05070997775,317.9304504,0.06372530758,317.9304504,0.07147657126,317.9304504,0.07186067849,317.9304504,0.06031941995,317.9304504,0.0500812009,317.9304504,0.05260622874,317.9304504,0.05721171945,317.9304504,0.06742714345,317.9304504,0.07952600718,317.9304504,0.06407897174,317.9304504,0.07173079252,317.9304504,0.05832294002,317.9304504,0.06781475991,317.9304504,0.0531132184,317.9304504,0.05895330384,317.9304504,0.0511584878,317.9304504,0.05025745556,
316.9918518,0.05782160535,316.9918518,0.04950288311,316.9918518,0.05604949594,316.9918518,0.05062765628,316.9918518,0.06430020183,316.9918518,0.07217059284,316.9918518,0.07288832217,316.9918518,0.06071294844,316.9918518,0.05058856681,316.9918518,0.05289948732,316.9918518,0.05746262893,316.9918518,0.06819912046,316.9918518,0.08026356995,316.9918518,0.0646905303,316.9918518,0.07210631669,316.9918518,0.05900098383,316.9918518,0.06802848727,316.9918518,0.05324485153,316.9918518,0.05913963541,316.9918518,0.05134581402,316.9918518,0.05060848966,
316.0531311,0.05859905109,316.0531311,0.05012251437,316.0531311,0.05711492896,316.0531311,0.05125375837,316.0531311,0.06560578942,316.0531311,0.07401661575,316.0531311,0.07461772114,316.0531311,0.06206266582,316.0531311,0.05075318366,316.0531311,0.05339686573,316.0531311,0.05824161693,316.0531311,0.06960719824,316.0531311,0.08167301118,316.0531311,0.06594029069,316.0531311,0.07278095931,316.0531311,0.05993415043,316.0531311,0.06884238869,316.0531311,0.05407435074,316.0531311,0.05979218706,316.0531311,0.05197981,316.0531311,0.05071984231,
314.9577942,0.05880374834,314.9577942,0.05057309195,314.9577942,0.05835204571,314.9577942,0.05188864097,314.9577942,0.06698532403,314.9577942,0.07580563426,314.9577942,0.07658652216,314.9577942,0.06312132627,314.9577942,0.05169965327,314.9577942,0.05446974188,314.9577942,0.05864224583,314.9577942,0.07139217108,314.9577942,0.08324927092,314.9577942,0.06718356162,314.9577942,0.0736239478,314.9577942,0.06092251837,314.9577942,0.06940633059,314.9577942,0.05474928394,314.9577942,0.06013832241,314.9577942,0.05220552534,314.9577942,0.0515084751,
314.0188599,0.0588510558,314.0188599,0.05087571964,314.0188599,0.05875911564,314.0188599,0.05211366713,314.0188599,0.0682766363,314.0188599,0.0777894333,314.0188599,0.07763312757,314.0188599,0.06421235204,314.0188599,0.05214697123,314.0188599,0.05513712019,314.0188599,0.05897987261,314.0188599,0.07225582004,314.0188599,0.08457124978,314.0188599,0.06853187084,314.0188599,0.07426793873,314.0188599,0.06161827222,314.0188599,0.06960009038,314.0188599,0.05499933288,314.0188599,0.06066853181,314.0188599,0.05271882564,314.0188599,0.05163533613,
312.9232788,0.05990089849,312.9232788,0.05157245323,312.9232788,0.06008454412,312.9232788,0.05283978581,312.9232788,0.06985345483,312.9232788,0.07937330008,312.9232788,0.08004087955,312.9232788,0.06522227079,312.9232788,0.05268039554,312.9232788,0.05597369373,312.9232788,0.05917869881,312.9232788,0.07436091453,312.9232788,0.08616442978,312.9232788,0.07005574554,312.9232788,0.07444353402,312.9232788,0.06270327419,312.9232788,0.07061565667,312.9232788,0.05617942661,312.9232788,0.06125894189,312.9232788,0.05302739888,312.9232788,0.05199901015,
311.9840698,0.06008172035,311.9840698,0.05188467354,311.9840698,0.06094932556,311.9840698,0.05340412632,311.9840698,0.07084536552,311.9840698,0.08102095127,311.9840698,0.08197416365,311.9840698,0.06612915546,311.9840698,0.05302909389,311.9840698,0.05662955716,311.9840698,0.05970735475,311.9840698,0.075555861,311.9840698,0.08735992759,311.9840698,0.07091953605,311.9840698,0.07501009107,311.9840698,0.06321428716,311.9840698,0.0708328411,311.9840698,0.05676122382,311.9840698,0.06225430593,311.9840698,0.05322878435,311.9840698,0.05251261964,
311.0447693,0.06059525162,311.0447693,0.05250671878,311.0447693,0.06179998443,311.0447693,0.05400507897,311.0447693,0.07322137058,311.0447693,0.08347164094,311.0447693,0.08455429971,311.0447693,0.0676247105,311.0447693,0.05387526751,311.0447693,0.05801795051,311.0447693,0.05987448618,311.0447693,0.07782349735,311.0447693,0.08981167525,311.0447693,0.07265912741,311.0447693,0.07577616721,311.0447693,0.0647508055,311.0447693,0.07151014358,311.0447693,0.05739845335,311.0447693,0.06204295903,311.0447693,0.05368262902,311.0447693,0.05319452286,
309.9487915,0.06103875116,309.9487915,0.05321778357,309.9487915,0.06370855123,309.9487915,0.05472617596,309.9487915,0.07525958866,309.9487915,0.08693461865,309.9487915,0.08756186068,309.9487915,0.06943306327,309.9487915,0.05457657203,309.9487915,0.05927147344,309.9487915,0.0605596602,309.9487915,0.08063287288,309.9487915,0.09230618179,309.9487915,0.07516930252,309.9487915,0.07666119188,309.9487915,0.06621305645,309.9487915,0.07219642401,309.9487915,0.05829656124,309.9487915,0.06350365281,309.9487915,0.05443640798,309.9487915,0.05399616808,
309.0092468,0.06178124249,309.0092468,0.05414469168,309.0092468,0.06543204933,309.0092468,0.05556807667,309.0092468,0.07814479619,309.0092468,0.09156745672,309.0092468,0.09173983335,309.0092468,0.0715533644,309.0092468,0.05553839356,309.0092468,0.06072929129,309.0092468,0.06084898859,309.0092468,0.08401357383,309.0092468,0.09542746097,309.0092468,0.07829468697,309.0092468,0.07747793198,309.0092468,0.06775660813,309.0092468,0.07302136719,309.0092468,0.05955174938,309.0092468,0.06350491196,309.0092468,0.05483068898,309.0092468,0.05461599305,
308.0696106,0.06243664771,308.0696106,0.05487072095,308.0696106,0.06674753875,308.0696106,0.05658334494,308.0696106,0.0805086866,308.0696106,0.09457284957,308.0696106,0.09502323717,308.0696106,0.0732505694,308.0696106,0.05653799325,308.0696106,0.06216000021,308.0696106,0.06162375957,308.0696106,0.08749774098,308.0696106,0.09819682688,308.0696106,0.08008507639,308.0696106,0.07829345018,308.0696106,0.06947862357,308.0696106,0.07361064106,308.0696106,0.06073084101,308.0696106,0.06444490701,308.0696106,0.05552865565,308.0696106,0.05512871593,
306.9732361,0.06316985935,306.9732361,0.05580870435,306.9732361,0.06905151904,306.9732361,0.05729958415,306.9732361,0.08419570327,306.9732361,0.09954072535,306.9732361,0.1001529098,306.9732361,0.07661709189,306.9732361,0.05747734383,306.9732361,0.0641162619,306.9732361,0.06185702235,306.9732361,0.09117143601,306.9732361,0.1022439748,306.9732361,0.08340773731,306.9732361,0.07897147536,306.9732361,0.07118657976,306.9732361,0.07404857129,306.9732361,0.06219933927,306.9732361,0.06545976549,306.9732361,0.05617406592,306.9732361,0.05584591255,
306.0333557,0.06389512867,306.0333557,0.05705089495,306.0333557,0.07208297402,306.0333557,0.05860278383,306.0333557,0.08923485875,306.0333557,0.1073279083,306.0333557,0.1072251424,306.0333557,0.08022794873,306.0333557,0.05900377035,306.0333557,0.06666489691,306.0333557,0.06278339773,306.0333557,0.09812828898,306.0333557,0.1077041775,306.0333557,0.08920767903,306.0333557,0.07997032255,306.0333557,0.07414485514,306.0333557,0.07523114234,306.0333557,0.06379254907,306.0333557,0.06660963595,306.0333557,0.05698926374,306.0333557,0.05718650296,
304.9367065,0.0655471161,304.9367065,0.05843726546,304.9367065,0.0764850378,304.9367065,0.06019038334,304.9367065,0.09543336183,304.9367065,0.1159637421,304.9367065,0.117036365,304.9367065,0.08464180678,304.9367065,0.06064600125,304.9367065,0.06969393045,304.9367065,0.06350781769,304.9367065,0.1050077751,304.9367065,0.1150724143,304.9367065,0.08920767903,304.9367065,0.08188659698,304.9367065,0.07791043073,304.9367065,0.07620877028,304.9367065,0.06576189399,304.9367065,0.06812559068,304.9367065,0.05788179114,304.9367065,0.05838449672,
303.9966125,0.06678763032,303.9966125,0.0603124015,303.9966125,0.0807826817,303.9966125,0.06177876517,303.9966125,0.1043491438,303.9966125,0.1296586543,303.9966125,0.1291880161,303.9966125,0.09097781032,303.9966125,0.06281241775,303.9966125,0.07390100509,303.9966125,0.06432577223,303.9966125,0.1145624071,303.9966125,0.1243789941,303.9966125,0.1036424786,303.9966125,0.08380483836,303.9966125,0.08204094321,303.9966125,0.07757756859,303.9966125,0.0684812516,303.9966125,0.07071026415,303.9966125,0.05891088024,303.9966125,0.05963762105,
303.056427,0.06864476204,303.056427,0.06187323108,303.056427,0.0841896385,303.056427,0.06324620545,303.056427,0.1101509407,303.056427,0.1382912248,303.056427,0.1386087239,303.056427,0.09688822925,303.056427,0.06439334899,303.056427,0.07745558769,303.056427,0.06529264152,303.056427,0.1229562238,303.056427,0.1321746558,303.056427,0.1086235121,303.056427,0.08563537896,303.056427,0.08583181351,303.056427,0.0789251551,303.056427,0.07130885124,303.056427,0.07259637117,303.056427,0.05986087769,303.056427,0.06060888618,
301.9593811,0.07033497095,301.9593811,0.06404294074,301.9593811,0.08908785135,301.9593811,0.06502207369,301.9593811,0.118492879,301.9593811,0.1503805667,301.9593811,0.1516937464,301.9593811,0.1039525494,301.9593811,0.06681527942,301.9593811,0.08189113438,301.9593811,0.067105636,301.9593811,0.1330988705,301.9593811,0.1425083876,301.9593811,0.1168250293,301.9593811,0.08762862533,301.9593811,0.09013591707,301.9593811,0.08052716404,301.9593811,0.07427365333,301.9593811,0.0748141855,301.9593811,0.0614465028,301.9593811,0.06220133975,
301.0189514,0.07309696078,301.0189514,0.06740335375,301.0189514,0.09650132805,301.0189514,0.06811593473,301.0189514,0.1311611831,301.0189514,0.1723824143,301.0189514,0.1711640358,301.0189514,0.1124481484,301.0189514,0.07008758932,301.0189514,0.08843434602,301.0189514,0.06920674443,301.0189514,0.1490487158,301.0189514,0.1598188579,301.0189514,0.1295825988,301.0189514,0.09178245813,301.0189514,0.0973592326,301.0189514,0.08227007836,301.0189514,0.07878758758,301.0189514,0.07690662891,301.0189514,0.06361731142,301.0189514,0.06431487948,
299.9216309,0.07682064176,299.9216309,0.07051765919,299.9216309,0.1055616662,299.9216309,0.07126200199,299.9216309,0.1453496963,299.9216309,0.1935485154,299.9216309,0.1908288449,299.9216309,0.1236325651,299.9216309,0.07384944707,299.9216309,0.09515012801,299.9216309,0.0717741847,299.9216309,0.168632403,299.9216309,0.1749861389,299.9216309,0.1433573514,299.9216309,0.09646900743,299.9216309,0.1049683839,299.9216309,0.08513852954,299.9216309,0.08344744891,299.9216309,0.08195721358,299.9216309,0.06633267552,299.9216309,0.06696179509,
298.9809875,0.08133035898,298.9809875,0.07431164384,298.9809875,0.114974618,298.9809875,0.07485853136,298.9809875,0.1620645523,298.9809875,0.2158282548,298.9809875,0.2166711986,298.9809875,0.1366618127,298.9809875,0.0790733844,298.9809875,0.1042689681,298.9809875,0.07608380914,298.9809875,0.1866168231,298.9809875,0.1955967396,298.9809875,0.1620538384,298.9809875,0.1017649025,298.9809875,0.1140342802,298.9809875,0.08856573701,298.9809875,0.08853704482,298.9809875,0.0860773772,298.9809875,0.06986923516,298.9809875,0.07014697045,
298.0402222,0.08494710177,298.0402222,0.07728637755,298.0402222,0.1216654852,298.0402222,0.0776207149,298.0402222,0.1736965179,298.0402222,0.2336114049,298.0402222,0.2344587594,298.0402222,0.1475439519,298.0402222,0.08274944127,298.0402222,0.1104899719,298.0402222,0.07882715762,298.0402222,0.2015737742,298.0402222,0.2111525387,298.0402222,0.1716810465,298.0402222,0.1066590697,298.0402222,0.1202762127,298.0402222,0.09139726311,298.0402222,0.09256225824,298.0402222,0.08948764205,298.0402222,0.07249058038,298.0402222,0.07222035527,
296.9425354,0.09036754072,296.9425354,0.07992657274,296.9425354,0.1276501566,296.9425354,0.07982844114,296.9425354,0.1863413453,296.9425354,0.2547387481,296.9425354,0.2528418303,296.9425354,0.1584327072,296.9425354,0.08580175787,296.9425354,0.1166910008,296.9425354,0.08242587,296.9425354,0.2163897455,296.9425354,0.2271645963,296.9425354,0.1847369224,296.9425354,0.1123043373,296.9425354,0.1271140426,296.9425354,0.09347641468,296.9425354,0.09749539196,296.9425354,0.09317353368,296.9425354,0.07528852671,296.9425354,0.0741302371,
296.0015564,0.09831850976,296.0015564,0.08559849858,296.0015564,0.1399202347,296.0015564,0.08453845233,296.0015564,0.2048183084,296.0015564,0.2787128091,296.0015564,0.2789015472,296.0015564,0.1710642576,296.0015564,0.09332228452,296.0015564,0.1277693808,296.0015564,0.09106329829,296.0015564,0.2399492711,296.0015564,0.2555519044,296.0015564,0.2035428882,296.0015564,0.1240541339,296.0015564,0.1372012347,296.0015564,0.09973023087,296.0015564,0.1046672985,296.0015564,0.1010434479,296.0015564,0.08162527531,296.0015564,0.07786808908,
295.0604553,0.1047337428,295.0604553,0.09118038416,295.0604553,0.1470262706,295.0604553,0.08900548518,295.0604553,0.2206591368,295.0604553,0.303475678,295.0604553,0.303692162,295.0604553,0.1835949719,295.0604553,0.09983511269,295.0604553,0.1365821362,295.0604553,0.1024518386,295.0604553,0.2630799413,295.0604553,0.2818552554,295.0604553,0.2212908566,295.0604553,0.1366769224,295.0604553,0.1461630017,295.0604553,0.1076779738,295.0604553,0.1109068841,295.0604553,0.1090876535,295.0604553,0.08802434057,295.0604553,0.08085352927,
293.9624023,0.1180578917,293.9624023,0.09805814177,293.9624023,0.15653871,293.9624023,0.09484507889,293.9624023,0.2376461029,293.9624023,0.3311904967,293.9624023,0.3282376826,293.9624023,0.1998257041,293.9624023,0.1084071621,293.9624023,0.1495156139,293.9624023,0.117768541,293.9624023,0.2825760543,293.9624023,0.3147078454,293.9624023,0.2454798669,293.9624023,0.1572558582,293.9624023,0.1561548859,293.9624023,0.117006503,293.9624023,0.1182634011,293.9624023,0.1205588356,293.9624023,0.09870170802,293.9624023,0.0852791965,
