t=0,,t=1,,t=2,,t=3,,t=4,,t=5,,t=6,,t=7,,t=8,,t=9,,t=10,,t=11,,t=12,,t=13,,t=14,,t=15,,t=16,,t=17,,t=18,,t=19,,t=20,,t=30,,t=50,,t=60,,t=120,,t=180,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
724.9729004,-0.011124511,724.9729004,-0.012083151,724.9729004,-0.013540138,724.9729004,-0.009495149,724.9729004,-0.00484344,724.9729004,-0.010000112,724.9729004,-0.009794604,724.9729004,-0.010985162,724.9729004,-0.010985111,724.9729004,-0.012879684,724.9729004,-0.010919888,724.9729004,-0.005363451,724.9729004,0.00110007,724.9729004,-0.013133368,724.9729004,-0.008786858,724.9729004,-0.011161095,724.9729004,-0.013355477,724.9729004,-0.010259933,724.9729004,-0.010811177,724.9729004,-0.011649359,724.9729004,-0.012316719,724.9729004,-0.012980039,724.9729004,-0.006526016,724.9729004,-0.00845792,724.9729004,-0.008911749,724.9729004,-0.0114058
723.9733887,-0.012152681,723.9733887,-0.012850683,723.9733887,-0.01426242,723.9733887,-0.010020349,723.9733887,-0.005524348,723.9733887,-0.010598575,723.9733887,-0.010645407,723.9733887,-0.011463286,723.9733887,-0.011241468,723.9733887,-0.012927176,723.9733887,-0.011773833,723.9733887,-0.006014902,723.9733887,0.000626867,723.9733887,-0.013241599,723.9733887,-0.008038583,723.9733887,-0.011442058,723.9733887,-0.013236829,723.9733887,-0.011405649,723.9733887,-0.01086349,723.9733887,-0.012114821,723.9733887,-0.013179678,723.9733887,-0.013303162,723.9733887,-0.007568271,723.9733887,-0.009254687,723.9733887,-0.009288642,723.9733887,-0.011539066
722.9735718,-0.012771009,722.9735718,-0.013194292,722.9735718,-0.015323429,722.9735718,-0.00995751,722.9735718,-0.006004026,722.9735718,-0.011185264,722.9735718,-0.010780775,722.9735718,-0.012009934,722.9735718,-0.011460362,722.9735718,-0.014187765,722.9735718,-0.0118752,722.9735718,-0.005845554,722.9735718,-0.000226702,722.9735718,-0.014368718,722.9735718,-0.008137929,722.9735718,-0.011961586,722.9735718,-0.014739354,722.9735718,-0.012147697,722.9735718,-0.012198692,722.9735718,-0.012753967,722.9735718,-0.013609536,722.9735718,-0.014366814,722.9735718,-0.007961478,722.9735718,-0.009914955,722.9735718,-0.00999566,722.9735718,-0.011348356
721.9733887,-0.012758392,721.9733887,-0.012965568,721.9733887,-0.015293142,721.9733887,-0.01100298,721.9733887,-0.005899286,721.9733887,-0.011234859,721.9733887,-0.010999699,721.9733887,-0.012193709,721.9733887,-0.012210119,721.9733887,-0.014547692,721.9733887,-0.012217116,721.9733887,-0.005468217,721.9733887,-0.000790356,721.9733887,-0.01436992,721.9733887,-0.009466225,721.9733887,-0.012466156,721.9733887,-0.014722639,721.9733887,-0.011830918,721.9733887,-0.012090301,721.9733887,-0.012744717,721.9733887,-0.013713084,721.9733887,-0.014332403,721.9733887,-0.008242079,721.9733887,-0.009672244,721.9733887,-0.010536476,721.9733887,-0.012085769
720.9729004,-0.013380428,720.9729004,-0.013515297,720.9729004,-0.015127725,720.9729004,-0.010364687,720.9729004,-0.006544936,720.9729004,-0.011495405,720.9729004,-0.012059385,720.9729004,-0.012536932,720.9729004,-0.012439794,720.9729004,-0.014704823,720.9729004,-0.01307349,720.9729004,-0.006231392,720.9729004,-0.00078188,720.9729004,-0.015076922,720.9729004,-0.009715279,720.9729004,-0.012406739,720.9729004,-0.014880956,720.9729004,-0.012191846,720.9729004,-0.012432197,720.9729004,-0.014385046,720.9729004,-0.014305954,720.9729004,-0.014877054,720.9729004,-0.008564074,720.9729004,-0.009684446,720.9729004,-0.010772796,720.9729004,-0.011475438
719.9720459,-0.013265803,719.9720459,-0.013611342,719.9720459,-0.015448054,719.9720459,-0.011365403,719.9720459,-0.006405997,719.9720459,-0.011710693,719.9720459,-0.011191773,719.9720459,-0.012341226,719.9720459,-0.012270267,719.9720459,-0.014539781,719.9720459,-0.012256577,719.9720459,-0.006626933,719.9720459,-0.000684507,719.9720459,-0.014655122,719.9720459,-0.00912158,719.9720459,-0.013081477,719.9720459,-0.014447297,719.9720459,-0.012775936,719.9720459,-0.012079022,719.9720459,-0.012575259,719.9720459,-0.013674056,719.9720459,-0.014938084,719.9720459,-0.007882174,719.9720459,-0.010063703,719.9720459,-0.010832285,719.9720459,-0.012312039
718.9708252,-0.01329583,718.9708252,-0.012971447,718.9708252,-0.015970849,718.9708252,-0.010952803,718.9708252,-0.006436247,718.9708252,-0.011685999,718.9708252,-0.01144705,718.9708252,-0.012798809,718.9708252,-0.012166726,718.9708252,-0.014647112,718.9708252,-0.011879382,718.9708252,-0.006844444,718.9708252,-0.000837173,718.9708252,-0.014583939,718.9708252,-0.009032092,718.9708252,-0.012481248,718.9708252,-0.014590997,718.9708252,-0.013450704,718.9708252,-0.011855352,718.9708252,-0.012919538,718.9708252,-0.014369168,718.9708252,-0.015277797,718.9708252,-0.008284697,718.9708252,-0.010231515,718.9708252,-0.010477503,718.9708252,-0.012593565
717.9692993,-0.013280968,717.9692993,-0.013403269,717.9692993,-0.015436912,717.9692993,-0.010867177,717.9692993,-0.00669989,717.9692993,-0.011599106,717.9692993,-0.011799227,717.9692993,-0.012835252,717.9692993,-0.011899129,717.9692993,-0.014551147,717.9692993,-0.012109433,717.9692993,-0.00689148,717.9692993,-0.000728803,717.9692993,-0.014672389,717.9692993,-0.010142914,717.9692993,-0.012512486,717.9692993,-0.014861945,717.9692993,-0.012878075,717.9692993,-0.012427719,717.9692993,-0.012907174,717.9692993,-0.014076662,717.9692993,-0.015076572,717.9692993,-0.00845792,717.9692993,-0.010539659,717.9692993,-0.010288652,717.9692993,-0.012225773
716.9674683,-0.013495523,716.9674683,-0.013627448,716.9674683,-0.015718268,716.9674683,-0.010820267,716.9674683,-0.006719976,716.9674683,-0.011645982,716.9674683,-0.011322532,716.9674683,-0.012398086,716.9674683,-0.011655861,716.9674683,-0.014584089,716.9674683,-0.012598342,716.9674683,-0.006594555,716.9674683,-0.000887241,716.9674683,-0.014529217,716.9674683,-0.008831299,716.9674683,-0.012493472,716.9674683,-0.014789496,716.9674683,-0.012519076,716.9674683,-0.012634249,716.9674683,-0.012790616,716.9674683,-0.01358791,716.9674683,-0.014918176,716.9674683,-0.008682331,716.9674683,-0.010368327,716.9674683,-0.010684153,716.9674683,-0.012614637
715.965271,-0.012944915,715.965271,-0.013275143,715.965271,-0.015563103,715.965271,-0.0103429,715.965271,-0.006544732,715.965271,-0.010339107,715.965271,-0.011219522,715.965271,-0.011877568,715.965271,-0.012205941,715.965271,-0.014088591,715.965271,-0.011482649,715.965271,-0.006466546,715.965271,0.000142707,715.965271,-0.014007891,715.965271,-0.009363332,715.965271,-0.012517818,715.965271,-0.014181652,715.965271,-0.012150466,715.965271,-0.01177474,715.965271,-0.012100874,715.965271,-0.013887364,715.965271,-0.014134698,715.965271,-0.008755604,715.965271,-0.010119142,715.965271,-0.010008208,715.965271,-0.011820691
714.9627075,-0.012737125,714.9627075,-0.013067762,714.9627075,-0.014916425,714.9627075,-0.01041933,714.9627075,-0.006175506,714.9627075,-0.011019789,714.9627075,-0.010839607,714.9627075,-0.012319135,714.9627075,-0.011747732,714.9627075,-0.01394713,714.9627075,-0.012242685,714.9627075,-0.00636651,714.9627075,-4.22E-05,714.9627075,-0.014033606,714.9627075,-0.008229125,714.9627075,-0.011783608,714.9627075,-0.014292529,714.9627075,-0.011641849,714.9627075,-0.011246564,714.9627075,-0.012350585,714.9627075,-0.013114129,714.9627075,-0.01482317,714.9627075,-0.007783684,714.9627075,-0.009747578,714.9627075,-0.010041294,714.9627075,-0.012066031
713.9598389,-0.012149911,713.9598389,-0.012605383,713.9598389,-0.014119413,713.9598389,-0.009881556,713.9598389,-0.005679973,713.9598389,-0.010130017,713.9598389,-0.009302222,713.9598389,-0.011234405,713.9598389,-0.011593157,713.9598389,-0.013341419,713.9598389,-0.011799681,713.9598389,-0.005497971,713.9598389,0.000355715,713.9598389,-0.013509225,713.9598389,-0.008269662,713.9598389,-0.010962749,713.9598389,-0.013231155,713.9598389,-0.011175173,713.9598389,-0.010755018,713.9598389,-0.011818222,713.9598389,-0.012729484,713.9598389,-0.013977762,713.9598389,-0.007059554,713.9598389,-0.008693597,713.9598389,-0.00915737,713.9598389,-0.011321776
712.956604,-0.011697237,712.956604,-0.011788899,712.956604,-0.013742127,712.956604,-0.00932158,712.956604,-0.005027917,712.956604,-0.009406245,712.956604,-0.009455233,712.956604,-0.011052949,712.956604,-0.010617874,712.956604,-0.012835101,712.956604,-0.010921958,712.956604,-0.005098227,712.956604,0.000545216,712.956604,-0.012837313,712.956604,-0.008343208,712.956604,-0.011312596,712.956604,-0.0125399,712.956604,-0.010876316,712.956604,-0.01048109,712.956604,-0.011277033,712.956604,-0.011838022,712.956604,-0.012894259,712.956604,-0.0063535,712.956604,-0.008953338,712.956604,-0.008997611,712.956604,-0.011047196
711.953064,-0.010472246,711.953064,-0.010994904,711.953064,-0.012831884,711.953064,-0.008745303,711.953064,-0.003439275,711.953064,-0.008367331,711.953064,-0.009211201,711.953064,-0.009945417,711.953064,-0.009555421,711.953064,-0.011997445,711.953064,-0.01015141,711.953064,-0.004681727,711.953064,0.001692846,711.953064,-0.012020962,711.953064,-0.00734364,711.953064,-0.0100419,711.953064,-0.01211618,711.953064,-0.010222414,711.953064,-0.010126982,711.953064,-0.011159228,711.953064,-0.011590738,711.953064,-0.01194013,711.953064,-0.005997643,711.953064,-0.007825534,711.953064,-0.007716401,711.953064,-0.009298878
710.9491577,-0.009630268,710.9491577,-0.009819658,710.9491577,-0.012287227,710.9491577,-0.007668336,710.9491577,-0.002651054,710.9491577,-0.008298055,710.9491577,-0.008054592,710.9491577,-0.008628789,710.9491577,-0.008996394,710.9491577,-0.011117648,710.9491577,-0.008914793,710.9491577,-0.003496131,710.9491577,0.002254062,710.9491577,-0.010872277,710.9491577,-0.006415434,710.9491577,-0.009376657,710.9491577,-0.011148985,710.9491577,-0.008631429,710.9491577,-0.009111339,710.9491577,-0.009403762,710.9491577,-0.010795471,710.9491577,-0.011376399,710.9491577,-0.004993475,710.9491577,-0.006092148,710.9491577,-0.007064902,710.9491577,-0.008490312
709.9449463,-0.008869244,709.9449463,-0.009637306,709.9449463,-0.010997075,709.9449463,-0.006259409,709.9449463,-0.001344969,709.9449463,-0.007809262,709.9449463,-0.007241158,709.9449463,-0.007523344,709.9449463,-0.008448984,709.9449463,-0.010456326,709.9449463,-0.008253407,709.9449463,-0.002136747,709.9449463,0.003574325,709.9449463,-0.010167949,709.9449463,-0.005156248,709.9449463,-0.008526661,709.9449463,-0.009886566,709.9449463,-0.008435173,709.9449463,-0.007974999,709.9449463,-0.008494425,709.9449463,-0.009509585,709.9449463,-0.010454356,709.9449463,-0.004109873,709.9449463,-0.005748236,709.9449463,-0.006037163,709.9449463,-0.008044173
708.9403687,-0.007432509,708.9403687,-0.008577576,708.9403687,-0.01024441,708.9403687,-0.005919818,708.9403687,-0.001337124,708.9403687,-0.005962715,708.9403687,-0.005912463,708.9403687,-0.007442941,708.9403687,-0.007320121,708.9403687,-0.009460501,708.9403687,-0.00755199,708.9403687,-0.001447923,708.9403687,0.004284353,708.9403687,-0.008979304,708.9403687,-0.004388566,708.9403687,-0.007478666,708.9403687,-0.009440036,708.9403687,-0.007325466,708.9403687,-0.006418138,708.9403687,-0.008495592,708.9403687,-0.009270397,708.9403687,-0.009472557,708.9403687,-0.003174364,708.9403687,-0.004993679,708.9403687,-0.00497121,708.9403687,-0.006992974
707.9354858,-0.00686758,707.9354858,-0.007800211,707.9354858,-0.009335869,707.9354858,-0.004501663,707.9354858,-0.000290706,707.9354858,-0.005425015,707.9354858,-0.004912039,707.9354858,-0.00591946,707.9354858,-0.006136866,707.9354858,-0.00852859,707.9354858,-0.006284516,707.9354858,-0.000785808,707.9354858,0.005483757,707.9354858,-0.008039447,707.9354858,-0.004087205,707.9354858,-0.006751988,707.9354858,-0.007979726,707.9354858,-0.00630212,707.9354858,-0.005647524,707.9354858,-0.00687237,707.9354858,-0.007859498,707.9354858,-0.008157999,707.9354858,-0.001482699,707.9354858,-0.003739751,707.9354858,-0.00400601,707.9354858,-0.0059047
706.9302368,-0.005786502,706.9302368,-0.006278494,706.9302368,-0.007892596,706.9302368,-0.003646067,706.9302368,0.000951237,706.9302368,-0.004215301,706.9302368,-0.004114899,706.9302368,-0.004983034,706.9302368,-0.004832637,706.9302368,-0.007234029,706.9302368,-0.005182953,706.9302368,0.000727202,706.9302368,0.006676756,706.9302368,-0.006644167,706.9302368,-0.001882432,706.9302368,-0.005084617,706.9302368,-0.005939531,706.9302368,-0.004623694,706.9302368,-0.005412897,706.9302368,-0.005049206,706.9302368,-0.006418801,706.9302368,-0.007597168,706.9302368,-0.000907958,706.9302368,-0.002336745,706.9302368,-0.002985446,706.9302368,-0.004997467
706.0683594,-0.00419069,706.0683594,-0.004759979,706.0683594,-0.006619438,706.0683594,-0.001621882,706.0683594,0.002019471,706.0683594,-0.002584361,706.0683594,-0.002496296,706.0683594,-0.00405038,706.0683594,-0.003888115,706.0683594,-0.006069532,706.0683594,-0.004165924,706.0683594,0.003622587,706.0683594,0.008562706,706.0683594,-0.005208787,706.0683594,-0.000242898,706.0683594,-0.004003035,706.0683594,-0.005797741,706.0683594,-0.003992622,706.0683594,-0.00332066,706.0683594,-0.00424309,706.0683594,-0.005420976,706.0683594,-0.005738018,706.0683594,0.00054449,706.0683594,-0.001263002,706.0683594,-0.001539399,706.0683594,-0.00366881
705.0625,-0.002677554,705.0625,-0.003881342,705.0625,-0.005506303,705.0625,-0.001044846,705.0625,0.003439306,705.0625,-0.002523731,705.0625,-0.001004456,705.0625,-0.002017106,705.0625,-0.002174972,705.0625,-0.004479066,705.0625,-0.00235348,705.0625,0.004906705,705.0625,0.009695668,705.0625,-0.004903849,705.0625,0.000139574,705.0625,-0.002387773,705.0625,-0.004551976,705.0625,-0.002183162,705.0625,-0.001920421,705.0625,-0.003524376,705.0625,-0.00390243,705.0625,-0.005183106,705.0625,0.00219427,705.0625,-0.000166311,705.0625,-0.000192135,705.0625,-0.001668455
704.0563354,-0.000960136,704.0563354,-0.001737249,704.0563354,-0.003418781,704.0563354,0.000786921,704.0563354,0.005038175,704.0563354,0.000595319,704.0563354,0.000270023,704.0563354,-0.000956985,704.0563354,-0.001286954,704.0563354,-0.002974494,704.0563354,-0.00062723,704.0563354,0.005061771,704.0563354,0.011565638,704.0563354,-0.002865628,704.0563354,0.002382857,704.0563354,-0.000847094,704.0563354,-0.002962514,704.0563354,-1.98E-05,704.0563354,-0.000414547,704.0563354,-0.00089933,704.0563354,-0.002226739,704.0563354,-0.003084928,704.0563354,0.003836604,704.0563354,0.00150591,704.0563354,0.001421444,704.0563354,-7.10E-05
703.0498047,-0.000602259,703.0498047,-0.000974548,703.0498047,-0.00278369,703.0498047,0.001213701,703.0498047,0.006760594,703.0498047,0.001411446,703.0498047,0.001227433,703.0498047,0.000397013,703.0498047,0.000748672,703.0498047,-0.001855987,703.0498047,-0.000160826,703.0498047,0.00576802,703.0498047,0.012187204,703.0498047,-0.00151314,703.0498047,0.00281814,703.0498047,0.000223971,703.0498047,-0.001411647,703.0498047,-0.000127444,703.0498047,0.000160833,703.0498047,-0.000451424,703.0498047,-0.001292425,703.0498047,-0.002202582,703.0498047,0.004387707,703.0498047,0.00256111,703.0498047,0.002183916,703.0498047,0.000485452
702.0429688,0.000677835,702.0429688,0.000292299,702.0429688,-0.001633796,702.0429688,0.002967484,702.0429688,0.008417259,702.0429688,0.002499219,702.0429688,0.002641656,702.0429688,0.001787683,702.0429688,0.001952379,702.0429688,-0.000431925,702.0429688,0.001681542,702.0429688,0.007651309,702.0429688,0.013028443,702.0429688,8.55E-05,702.0429688,0.005377128,702.0429688,0.00164259,702.0429688,-0.000634726,702.0429688,0.001844507,702.0429688,0.002738811,702.0429688,0.000973756,702.0429688,2.32E-05,702.0429688,-0.001085594,702.0429688,0.006398939,702.0429688,0.004159122,702.0429688,0.003470695,702.0429688,0.002057858
701.0357666,0.002141797,701.0357666,0.001672889,701.0357666,-7.79E-05,701.0357666,0.003878209,701.0357666,0.008905135,701.0357666,0.004518889,701.0357666,0.004144277,701.0357666,0.002923595,701.0357666,0.003230517,701.0357666,0.000577797,701.0357666,0.002517523,701.0357666,0.008949712,701.0357666,0.014356906,701.0357666,0.000321156,701.0357666,0.005594241,701.0357666,0.002519632,701.0357666,0.00073887,701.0357666,0.002728495,701.0357666,0.002982366,701.0357666,0.00178498,701.0357666,0.001626584,701.0357666,0.000268106,701.0357666,0.006829353,701.0357666,0.005590937,701.0357666,0.004863065,701.0357666,0.00327994
700.0282593,0.003738969,700.0282593,0.00316814,700.0282593,0.001386359,700.0282593,0.005658305,700.0282593,0.010272178,700.0282593,0.005433847,700.0282593,0.005459037,700.0282593,0.00424088,700.0282593,0.004716679,700.0282593,0.001955499,700.0282593,0.004459047,700.0282593,0.010240425,700.0282593,0.016702048,700.0282593,0.002563193,700.0282593,0.007057112,700.0282593,0.00397133,700.0282593,0.002085793,700.0282593,0.004135653,700.0282593,0.004488078,700.0282593,0.004613691,700.0282593,0.002864832,700.0282593,0.001998978,700.0282593,0.008440168,700.0282593,0.006881107,700.0282593,0.006334634,700.0282593,0.004644617
699.0204468,0.003969658,699.0204468,0.004511304,699.0204468,0.002566344,699.0204468,0.00667418,699.0204468,0.010830027,699.0204468,0.006187384,699.0204468,0.006326019,699.0204468,0.00572605,699.0204468,0.005521613,699.0204468,0.003203735,699.0204468,0.00565862,699.0204468,0.011464468,699.0204468,0.016893167,699.0204468,0.003590612,699.0204468,0.008656467,699.0204468,0.005436127,699.0204468,0.003505245,699.0204468,0.005876844,699.0204468,0.006005091,699.0204468,0.004738112,699.0204468,0.004701423,699.0204468,0.003047063,699.0204468,0.009834845,699.0204468,0.007995605,699.0204468,0.007405939,699.0204468,0.00558585
698.0122681,0.006023963,698.0122681,0.005924155,698.0122681,0.004022248,698.0122681,0.008379915,698.0122681,0.013217605,698.0122681,0.007122444,698.0122681,0.008152016,698.0122681,0.006408817,698.0122681,0.007121313,698.0122681,0.005783549,698.0122681,0.006674338,698.0122681,0.014338711,698.0122681,0.018634463,698.0122681,0.005202326,698.0122681,0.009834951,698.0122681,0.006629127,698.0122681,0.005178696,698.0122681,0.006910353,698.0122681,0.006652126,698.0122681,0.006430622,698.0122681,0.005816106,698.0122681,0.004716575,698.0122681,0.010707723,698.0122681,0.009277452,698.0122681,0.008777218,698.0122681,0.007632973
