t=0,,t=10,,t=20,,t=30,,t=40,,t=50,,t=60,,t=120,,t=180,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
238.0183868,2.093471766,238.0183868,1.852130532,238.0183868,1.703382611,238.0183868,1.60074079,238.0183868,1.515006542,238.0183868,1.461789608,238.0183868,1.405778289,238.0183868,1.282067776,238.0183868,1.25130856
237.0772552,2.01089406,237.0772552,1.779281855,237.0772552,1.669641614,237.0772552,1.570988894,237.0772552,1.496575475,237.0772552,1.449336171,237.0772552,1.406251907,237.0772552,1.297406316,237.0772552,1.267862082
235.979187,1.89387095,235.979187,1.724698901,235.979187,1.637838602,235.979187,1.548080325,235.979187,1.491877437,235.979187,1.452826023,235.979187,1.414401174,235.979187,1.323060155,235.979187,1.296828032
235.0378876,1.869894147,235.0378876,1.708378673,235.0378876,1.633853912,235.0378876,1.56157577,235.0378876,1.50266099,235.0378876,1.471222878,235.0378876,1.436772943,235.0378876,1.3541224,235.0378876,1.333312035
233.9396057,1.872969866,233.9396057,1.715532541,233.9396057,1.655522346,233.9396057,1.591618896,233.9396057,1.55463326,233.9396057,1.515863061,233.9396057,1.488565087,233.9396057,1.419610143,233.9396057,1.398334861
232.9981384,1.938182354,232.9981384,1.818787336,232.9981384,1.753635287,232.9981384,1.727919936,232.9981384,1.653337836,232.9981384,1.637781262,232.9981384,1.605865002,232.9981384,1.560487866,232.9981384,1.510215282
232.0565796,2.090423584,232.0565796,1.967297554,232.0565796,1.907970667,232.0565796,1.854523778,232.0565796,1.81392765,232.0565796,1.795097589,232.0565796,1.781932354,232.0565796,1.714880347,232.0565796,1.687921762
230.9579926,2.345883131,230.9579926,2.255469084,230.9579926,2.200512648,230.9579926,2.17397809,230.9579926,2.080718994,230.9579926,2.066422701,230.9579926,2.059921265,230.9579926,1.978848696,230.9579926,1.930986643
230.0162811,2.489340305,230.0162811,2.380432844,230.0162811,2.307889462,230.0162811,2.294381142,230.0162811,2.260682344,230.0162811,2.225025415,230.0162811,2.216865301,230.0162811,2.139859915,230.0162811,2.091275692
229.0744629,2.608029366,229.0744629,2.462572336,229.0744629,2.438373566,229.0744629,2.450264692,229.0744629,2.382822514,229.0744629,2.438581944,229.0744629,2.426094294,229.0744629,2.260519743,229.0744629,2.295472145
227.9756012,2.696511269,227.9756012,2.565997601,227.9756012,2.566990376,227.9756012,2.504945755,227.9756012,2.47678113,227.9756012,2.468233824,227.9756012,2.440075874,227.9756012,2.393806458,227.9756012,2.332489252
227.0336304,2.77046752,227.0336304,2.736314535,227.0336304,2.732266188,227.0336304,2.674365997,227.0336304,2.722696066,227.0336304,2.55917573,227.0336304,2.554873466,227.0336304,2.498522282,227.0336304,2.446902514
225.9345551,2.860816479,225.9345551,2.800654173,225.9345551,2.788043499,225.9345551,3.021084785,225.9345551,2.74809742,225.9345551,2.715869427,225.9345551,2.717797518,225.9345551,2.621080637,225.9345551,2.567874908
224.9924164,2.909158468,224.9924164,2.859806538,224.9924164,2.870204687,224.9924164,2.841792583,224.9924164,2.791140079,224.9924164,2.836974144,224.9924164,2.756220579,224.9924164,2.706881285,224.9924164,2.630837679
224.0501862,2.99779439,224.0501862,2.962896585,224.0501862,2.875452995,224.0501862,2.875265837,224.0501862,2.884420633,224.0501862,2.829914808,224.0501862,2.824037075,224.0501862,2.754704237,224.0501862,2.675415993
222.9508362,2.937577009,222.9508362,2.906091928,222.9508362,2.955533743,222.9508362,2.879739761,222.9508362,2.869701147,222.9508362,2.830562592,222.9508362,2.860228062,222.9508362,2.84489584,222.9508362,2.733871698
222.0084534,2.993981123,222.0084534,2.862816811,222.0084534,2.868093014,222.0084534,2.839074373,222.0084534,2.853351831,222.0084534,2.876105547,222.0084534,2.885847569,222.0084534,2.799041748,222.0084534,2.8952806
221.065979,2.879958868,221.065979,2.858242512,221.065979,2.873344183,221.065979,2.869240284,221.065979,3.004903078,221.065979,2.85799861,221.065979,2.912998199,221.065979,2.788809776,221.065979,2.791303396
219.9663391,2.782665014,219.9663391,2.822130203,219.9663391,2.837956429,219.9663391,2.888126612,219.9663391,2.872872114,219.9663391,2.905328274,219.9663391,2.862377167,219.9663391,2.861671686,219.9663391,2.79613781
219.0237122,2.747404099,219.0237122,2.716897726,219.0237122,2.827994347,219.0237122,2.833012819,219.0237122,2.802090406,219.0237122,2.879538298,219.0237122,2.878314972,219.0237122,2.925012827,219.0237122,2.800241947
217.9238892,2.694621801,217.9238892,2.686199427,217.9238892,2.692515135,217.9238892,2.793675184,217.9238892,2.730117321,217.9238892,2.767891169,217.9238892,2.840783358,217.9238892,2.805702209,217.9238892,2.808183908
216.9810944,2.59279561,216.9810944,2.636206627,216.9810944,2.67199707,216.9810944,2.768683434,216.9810944,2.76107049,216.9810944,2.75920248,216.9810944,2.801809072,216.9810944,2.808794498,216.9810944,2.888758421
216.0382233,2.604704857,216.0382233,2.582155466,216.0382233,2.619133472,216.0382233,2.674262762,216.0382233,2.700525284,216.0382233,2.702230692,216.0382233,2.739547968,216.0382233,2.792389631,216.0382233,2.742153883
214.9381256,2.66367054,214.9381256,2.618844986,214.9381256,2.65760684,214.9381256,2.794269562,214.9381256,2.706119061,214.9381256,2.789151907,214.9381256,2.871482849,214.9381256,2.866028547,214.9381256,2.816045046
213.9951019,2.766682625,213.9951019,2.651610851,213.9951019,2.700133085,213.9951019,2.74618268,213.9951019,2.740710974,213.9951019,2.738221645,213.9951019,2.785558462,213.9951019,2.75887394,213.9951019,2.820640564
213.052002,3.067780256,213.052002,2.920601845,213.052002,3.091331959,213.052002,2.680106401,213.052002,2.88582015,213.052002,2.88850832,213.052002,2.93924427,213.052002,2.865005255,213.052002,2.870326757
211.9516296,3.369380713,211.9516296,3.058173895,211.9516296,3.018171787,211.9516296,3.040867567,211.9516296,2.925940275,211.9516296,2.906780958,211.9516296,2.991825104,211.9516296,2.926174164,211.9516296,2.91836524
211.0083618,3.524685383,211.0083618,3.297333241,211.0083618,3.238196373,211.0083618,3.183825731,211.0083618,3.098927498,211.0083618,3.068921328,211.0083618,3.126579285,211.0083618,2.969681501,211.0083618,3.412769318
210.065033,3.928531885,210.065033,3.437155247,210.065033,3.248726368,210.065033,3.388337374,210.065033,3.217122555,210.065033,3.185780048,210.065033,3.099698782,210.065033,3.101096153,210.065033,3.076537132
208.964386,3.454279184,208.964386,3.524343491,208.964386,3.536849499,208.964386,3.351886988,208.964386,3.334587812,208.964386,3.323768139,208.964386,3.185150146,208.964386,3.186659813,208.964386,3.064802647
208.0209045,4.255683899,208.0209045,10,208.0209045,10,208.0209045,4.304380894,208.0209045,3.441073418,208.0209045,3.815119505,208.0209045,3.878596783,208.0209045,10,208.0209045,3.485238314
207.0773468,3.97358489,207.0773468,3.889868975,207.0773468,10,207.0773468,10,207.0773468,10,207.0773468,10,207.0773468,3.894523621,207.0773468,10,207.0773468,4.084669113
205.9764252,10,205.9764252,4.349212646,205.9764252,10,205.9764252,10,205.9764252,10,205.9764252,10,205.9764252,4.046336651,205.9764252,10,205.9764252,4.346458912
205.0327148,3.685794115,205.0327148,3.734594822,205.0327148,3.74107933,205.0327148,10,205.0327148,4.145405293,205.0327148,3.842755556,205.0327148,3.938798428,205.0327148,3.587106943,205.0327148,10
203.9316254,3.638715267,203.9316254,3.703430414,203.9316254,3.825825691,203.9316254,3.910912275,203.9316254,10,203.9316254,10,203.9316254,10,203.9316254,10,203.9316254,10
202.9877625,3.967409372,202.9877625,3.541639566,202.9877625,3.810087681,202.9877625,10,202.9877625,10,202.9877625,10,202.9877625,10,202.9877625,10,202.9877625,4.252119541
202.0438385,3.995002747,202.0438385,10,202.0438385,3.977058649,202.0438385,4.221520424,202.0438385,4.511831284,202.0438385,10,202.0438385,4.246403217,202.0438385,3.870589972,202.0438385,10
200.9424896,3.52192688,200.9424896,10,200.9424896,10,200.9424896,3.631910086,200.9424896,3.48849225,200.9424896,4.19108963,200.9424896,3.899328232,200.9424896,4.157860279,200.9424896,3.831669569
199.9983826,3.186625957,199.9983826,3.962059259,199.9983826,10,199.9983826,4.216169357,199.9983826,10,199.9983826,10,199.9983826,10,199.9983826,3.583945513,199.9983826,3.875593424
